nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,code_insee_commune,nbre_pdc,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,adresse_station,Xlongitude,Ylatitude,source_grouped,horaires_grouped,gratuit_grouped,paiement_acte_grouped,paiement_cb_grouped,reservation_grouped,accessibilite_pmr_grouped,nb_prises_grouped,nb_EF_grouped,nb_T2_grouped,nb_combo_ccs_grouped,nb_chademo_grouped,nb_autre_grouped,power_ef_grouped,power_t2_grouped,power_chademo_grouped,power_ccs_grouped
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89283499,,R3 - Englos - Norauto,Parking privé à usage public,59286,5,false,Direct,50085180416134,2022-12-02,,"Centre Commercial, 59320 Ennetières-en-Weppes",2.96544,50.633351,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89283501,,R3 - Beauvais - Norauto,Parking privé à usage public,60057,5,false,Direct,50098638513895,2023-02-15,,"Zac Saint Lazare, Av. Montaigne, 60000 Beauvais",2.110808,49.409463,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89283504,,R3 - Villeneuve-d'Ascq - Norauto,Parking privé à usage public,59009,5,false,Direct,50069985051676,2022-12-16,,"1 Rue de Versailles, 59650 Villeneuve d'ascq",3.128623,50.615784,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89283510,,R3 - Petite-Forêt - Norauto,Parking privé à usage public,59459,5,false,Direct,50060144246409,2022-12-02,,"Ccial Auchan, Rue Evariste Galois, 59494 Petite-Forêt",3.4784,50.38092,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89283514,,R3 - Arras - Norauto,Parking privé à usage public,62041,5,false,Direct,50039160160941,2022-12-15,,"Rue Willy Brandt, 62000 Arras",2.725449,50.30321,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89283515,,R3 - Leers - Norauto,Parking privé à usage public,59339,5,false,Direct,50091258569918,2022-12-02,,"121 Av. de l'Europe, 59115 Leers",3.2226,50.68191,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89283516,,R3 - Liévin - Norauto,Parking privé à usage public,62510,5,false,Direct,50050882306892,2022-12-15,,"Rue Bernard Chochoy, 62800 Liévin",2.772675,50.422485,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89333935,,R3 - Berck - Norauto,Parking privé à usage public,62108,5,false,Direct,50057539321267,2023-02-15,,"940 Av. de Verdun, 62600 Berck",1.602249,50.40485,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363751,,R3 - Nancy Laxou - Norauto,Parking privé à usage public,54304,5,false,Direct,50058695352456,2023-05-04,,"25 Rue de la Sapinière, 54520 Laxou",6.127931,48.69358,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363752,,R3 - Metz Semécourt - Norauto,Parking privé à usage public,57645,5,false,Direct,72631554700050,2023-05-10,,"Rue du Pré des Meuniers, 57280 Semécourt",6.145101,49.191668,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363753,,R3 - Metz Augny - Norauto,Parking privé à usage public,57039,5,false,Direct,72631265300001,2023-04-05,,"ZAC DES GRAVIERES, 57685 Augny",6.109345,49.08105,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,3,1,0,0,22.0,50.0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89333939,,R3 - Reims Neuvillette - Norauto,Parking privé à usage public,51454,5,false,Direct,50025120822681,2023-03-03,,"Rue Docteur Robert Creusat, 51100 Reims",4.023533,49.28865,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89333944,,R3 - Joué-les-Tours - Pizza Del Arte,Parking privé à usage public,37122,5,false,Direct,50037131141346,2023-02-14,,"15 Rue Gutenberg, 37300 Joue les tours",0.647692,47.348015,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363746,,R3 - Amiens Dury - Norauto,Parking privé à usage public,80261,5,false,Direct,50000802237468,2023-12-20,,"Centre Commercial Amiens Sud, 80480 Dury",2.277439,49.861545,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363747,,R3 - Illzach - Norauto,Parking privé à usage public,68154,5,false,Direct,50036986852495,2023-04-21,,"Rue des 3 Frontières, 68110 Illzach",7.388472,47.771121,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363750,,R3 - Verdun Haudainville - Norauto,Parking privé à usage public,55236,5,false,Direct,50033224381069,2023-06-01,,"Bd de l'Europe, 55100 Haudainville",5.409409,49.141979,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89616641,,R3 - Petite-Forêt - 123 Pare-Brise,Parking privé à usage public,59459,5,false,Direct,50032642340481,2023-06-14,,"400 Rue Michel Chasles, 59494 Petite-Forêt",3.472829,50.379997,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89629589,,R3 - Cucq - Intermarché Super,Parking privé à usage public,62261,7,false,Direct,50010355644850,2023-06-30,,"708 Av. François Godin Bis, 62780 Cucq",1.613017,50.485569,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,7,0,3,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89660153,,R3 - Portet-Sur-Garonne - 123 Pare-Brise,Parking privé à usage public,,5,false,Direct,50037852700894,2024-06-14,,"2 Bd Hélène Viannay, 31000 Toulouse",1.38873,43.537405,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89660163,,R3 - Saint-Martin-sur-le-Pré - E.Leclerc,Parking privé à usage public,,5,false,Direct,50095448353003,2023-08-07,,"16 Av. du 8 Mai 1945, 51520 Saint-Martin-sur-le-Pré",4.355598,48.980144,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89696185,,R3 - Châlons-en-Champagne - E.Leclerc Drive,Parking privé à usage public,51108,5,false,Direct,50045085825830,2023-10-13,,"13-15 Av. Winston Churchill, 51000 Châlons-en-Champagne",4.387297,48.9409,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89879155,,R3 - Fagnières - E.Leclerc,Parking privé à usage public,51242,10,false,Direct,50099066645583,2023-11-22,,"E.Leclerc, Rte d'Epernay, 51510 Fagnières",4.315497,48.959513,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,10,0,2,8,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89882095,,R3 - Valenciennes - Macarez,Parking privé à usage public,59606,5,false,Direct,50051455122499,2023-08-28,,"34 b Rue Ernest Macarez, 59300 Valenciennes",3.535716,50.371497,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89882097,,R3 - Villeneuve-d'Ascq - Haute Borne,Parking privé à usage public,59009,5,false,Direct,50065926892490,2023-08-16,,"2 Av. Halley, 59650 Villeneuve-d'Ascq",3.155174,50.608184,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89882099,,R3 - Villeneuve-d'Ascq - Rest'eau Pilaterie,Parking privé à usage public,59009,5,false,Direct,50098198482182,2023-12-19,,"10 Rue des precurseurs, 59650 Villeneuve-d'Ascq",3.119904,50.651941,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89882104,,R3 - Marquette-lez-Lille - Boulangerie Ange,Parking privé à usage public,59386,5,false,Direct,50043061481290,2023-09-12,,"7 Rue des Moissons, 59520 Marquette-lez-Lille",3.065009,50.680981,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89882114,,R3 - Schweighouse-sur-Moder - Kiabi,Parking privé à usage public,67458,7,false,Direct,67458/E1/0826931,2024-03-28,,"4 Rue de Niederbronn,, 67590 Schweighouse-sur-Moder",7.740379,48.833948,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,7,0,1,6,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P90321312,,R3 - Montbrison - Gémo,Parking privé à usage public,42147,5,false,Direct,50038569830331,2024-10-11,,"4 All. Jean 1er du Forez, 42600 Montbrison",4.084216,45.59599,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,180.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89882123,,R3 - Gien - Val Sologne,Parking privé à usage public,45155,5,false,Direct,50023668378672,2024-03-13,,"zone d'activité De La Bosserie, 45500 Gien",2.640846,47.706198,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,5,0,1,4,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89882107,,R3 - Marquette-lez-Lille - La Vignery,Parking privé à usage public,59386,6,false,Direct,50016288684780,2023-10-19,,"30 Rue des Moissons, 59520 Marquette-lez-Lille",3.064987,50.681416,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,6,0,6,0,0,0,0,22.0,0,0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89882136,,R3 - Vannes - Mr Meuble,Parking privé à usage public,56260,4,false,Direct,50021930541828,2024-10-23,,"parking Gemo, 56000 Vannes",-2.781345,47.664063,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,4,0,2,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89885401,,R3 - Avelin - Otera,Parking privé à usage public,59034,12,false,Direct,50064479708473,2023-10-31,,"35 Rue de Seclin, 59710 Avelin",3.075857,50.53867,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,12,0,6,6,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P90222922,,R3 - Estancarbon - Chaussea,Parking privé à usage public,31175,6,false,Direct,50051595176309,2024-12-05,,"5 Av. du Cagire, 31800 Estancarbon",0.760407,43.117013,r3,24/7,false,true,,false,Accessible mais non réservé PMR,6,0,2,4,0,0,0,7.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P90327168,,R3 - Ambert - Les Arcades Ambertoises,Parking privé à usage public,63003,7,false,Direct,50062738316601,2024-11-27,,"679E Av. Michel Omerin, 63600 Ambert",3.728415,45.543193,r3,24/7,false,true,,false,Accessible mais non réservé PMR,7,0,3,4,0,0,0,22.0,0,180.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P90223027,,R3 - Wittenheim - Agricenter,Parking privé à usage public,68376,4,false,Direct,50007455941810,2024-09-19,,"19 Rue de Lorraine, 68270 Wittenheim",7.307173,47.818719,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,4,0,2,2,0,0,0,7.0,0,100.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P90327294,,R3 - Givet - La Foir'Fouille,Parking privé à usage public,08190,6,false,Direct,50073591539110,2024-11-20,,"7 Rte de Beauraing, 08600 Givet",4.849401,50.133569,r3,24/7,false,true,,false,Accessible mais non réservé PMR,6,0,2,4,0,0,0,22.0,0,180.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P90223021,,R3 - Hirsingue - Agricenter,Parking privé à usage public,68138,4,false,Direct,50052028943024,2024-12-12,,"7 Rue de Bettendorf C/C Leclerc, 68560 Hirsingue",7.26089,47.586023,r3,24/7,false,true,,false,Accessible mais non réservé PMR,4,0,2,2,0,0,0,7.0,0,100.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89333942,,R3 - Besançon École-Valentin - Norauto,Parking privé à usage public,25212,3,false,Direct,50035976430174,2023-04-28,,"2 Chem. de l'Étang, 25480 École-Valentin",5.994711,47.283621,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363710,,R3 - Chenôve - Norauto,Parking privé à usage public,21166,3,false,Direct,50014123431216,2023-02-22,,"1 Rue Bernard Lecache, 21300 Chenôve",5.019948,47.283124,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363711,,R3 - Quetigny - Norauto,Parking privé à usage public,21515,3,false,Direct,50051460622498,2023-02-22,,"C Des Charrieres, Rue des Chalands Z A, 21800 Quetigny",5.101673,47.311365,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363714,,R3 - Cambrai - Norauto,Parking privé à usage public,59122,3,false,Direct,50090824038253,2023-02-24,,"98B Rue de Naves, 59400 Cambrai",3.255061,50.183001,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363715,,R3 - Colmar - Norauto,Parking privé à usage public,68066,3,false,Direct,68066/E1/000109060,2023-04-24,,"Parc Aeroport, 32 Av. de la Foire aux Vins, 68000 Colmar",7.363129,48.106812,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363718,,R3 - Dijon Toison d'Or - Norauto,Parking privé à usage public,21231,3,false,Direct,50059998972509,2023-03-09,,"Rte de Langres, 21000 Dijon",5.047325,47.357667,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363721,,R3 - Coudekerque - Norauto,Parking privé à usage public,59155,3,false,Direct,50034094484497,2023-02-24,,"59 Rue du Boernhol, 59210 Coudekerque",2.382396,51.017634,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,100.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363723,,R3 - Forbach - Norauto,Parking privé à usage public,57227,3,false,Direct,50012675132298,2023-04-05,,"5416F Av. de l'Europe, 57600 Forbach",6.878786,49.173235,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,100.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363725,,R3 - Luxeuil-les-Bains - Norauto,Parking privé à usage public,70311,3,false,Direct,50094586014612,2023-05-17,,"Rue des Martyrs de la Résistance, 70300 Luxeuil-les-Bains",6.387661,47.822918,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363728,,R3 - Bessoncourt - Norauto,Parking privé à usage public,90012,3,false,Direct,50034529281143,2023-06-29,,"15 Avenue DU Tilleul, 90160 Bessoncourt",6.921018,47.643185,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363730,,R3 - Montbeliard - Norauto,Parking privé à usage public,25388,3,false,Direct,50052183696971,2023-04-19,,"Zac Du Pied Des Gouttes, Centre Commercial Leclerc, 25200 Montbéliard",6.812512,47.500958,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363732,,R3 - Saint-Dié-des-Vosges - Norauto,Parking privé à usage public,88413,3,false,Direct,50049289328916,2023-06-20,,"22 Rue Emile Durkeim, 88100 Saint-Dié-des-Vosges",6.935342,48.293876,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363736,,R3 - Sélestat - Norauto,Parking privé à usage public,67462,3,false,Direct,50059998537570,2023-04-20,,"18 Rue de la Maison Rouge, 67600 Sélestat",7.462074,48.280767,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363737,,R3 - Aulnoy-Lez-Valenciennes - Norauto,Parking privé à usage public,59032,3,false,Direct,50001676690816,2023-03-09,,"Rue Jules Mousseron, 59300 Aulnoy-Lez-Valenciennes",3.511248,50.333202,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363738,,R3 - Béthune - Norauto,Parking privé à usage public,62119,3,false,Direct,50047408478228,2023-02-22,,"5002F Rue Benjamin Moloise, 62400 Béthune",2.629207,50.524317,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,100.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363739,,R3 - Noyon - Norauto,Parking privé à usage public,60471,3,false,Direct,50021213492378,2023-04-19,,"VC ZAC du Mont Renaud, 60400 Noyon",2.978531,49.570611,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363741,,R3 - Saint-Martin-lez-Tatinghem - Norauto,Parking privé à usage public,62757,3,false,Direct,50044080188577,2023-02-24,,"Imp. de l'Industrie, 62500 Saint-Martin-lez-Tatinghem",2.221258,50.759564,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,100.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363742,,R3 - Caudry - Norauto,Parking privé à usage public,59139,3,false,Direct,50085614197879,2023-02-24,,"Centre Norauto, Bd du 8 Mai 1945, 59540 Caudry",3.42617,50.129283,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363743,,R3 - Lille Loos - Norauto,Parking privé à usage public,59360,3,false,Direct,18110,2023-03-17,,"92 Rue Georges Potié, 59120 Loos",3.003006,50.613982,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363744,,R3 - Sens - Norauto,Parking privé à usage public,89387,3,false,Direct,50051605361398,2023-01-13,,"Zone Cciale Porte De Bourgogne Plaine De Champbertrand, 89100 Sens",3.287929,48.172416,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,150.0
R3,902726488,info@r3-charge.fr,R3,exploitation@r3-charge.fr,+33321509292,R3,FR*3R3*P89363745,,R3 - Sin-le-Noble - Norauto,Parking privé à usage public,59569,3,false,Direct,50023096103048,2023-03-06,,"43 Rte nationale, 59450 Sin-le-Noble",3.099352,50.341008,r3,24/7,false,true,true,false,Accessible mais non réservé PMR,3,0,1,2,0,0,0,22.0,0,100.0
